block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_55130,0,10802,0,1,City Centre,77386,2_merged_1068304,1062583,
b_55129,0,10802,0,1,City Centre,77386,2_merged_1068304,1062582,
b_55130,0,10802,0,1,City Centre,77386,2_merged_1068304,1062581,
b_55129,0,10802,0,1,City Centre,77386,2_merged_1068304,1062580,
b_55130,0,10802,0,1,City Centre,77386,2_merged_1068304,1062589,
b_55129,0,10802,0,1,City Centre,77386,2_merged_1068304,1062588,
a_54774,0,10730,0,1,City Centre,76769,1_merged_1068297,1047306,
b_55101,0,10805,0,1,City Centre,77408,3_merged_1068303,1063360,
b_55160,0,10806,0,0,8th Street,77409,1_merged_1068301,1063361,
b_55161,0,10806,0,0,8th Street,77409,1_merged_1068301,1063362,
b_55162,0,10806,0,0,8th Street,77409,1_merged_1068301,1063363,
b_55163,0,10806,0,1,City Centre,77410,1_merged_1068301,1063364,
b_55134,0,10842,0,0,Arbor Creek,77539,3_merged_1068303,1066189,
b_55165,0,10806,0,1,City Centre,77410,1_merged_1068301,1063366,
a_54769,0,10729,0,1,City Centre,76767,3_merged_1068299,1047239,
b_55167,0,10806,0,1,City Centre,77410,1_merged_1068301,1063368,
b_55168,0,10806,0,1,City Centre,77410,1_merged_1068301,1063369,
b_55347,0,10849,0,1,University,77563,2_merged_1068304,1066481,
b_55134,0,10842,0,0,Arbor Creek,77539,3_merged_1068303,1066188,
a_54906,0,10746,0,0,University,76868,2_merged_1068300,1049777,
a_54772,0,10730,0,1,City Centre,76769,1_merged_1068297,1047307,
a_54906,0,10746,0,0,University,76868,2_merged_1068300,1049775,
a_54906,0,10746,0,0,University,76867,2_merged_1068300,1049774,
a_54903,0,10746,0,1,College Park,76870,1_merged_1068297,1049773,
a_54903,0,10746,0,1,College Park,76870,1_merged_1068297,1049772,
a_54903,0,10746,0,1,College Park,76870,1_merged_1068297,1049771,
a_54903,0,10746,0,1,College Park,76870,1_merged_1068297,1049770,
a_54872,0,10747,0,1,Centre Mall via Lorne,76878,2_merged_1068300,1049959,
a_54870,0,10747,0,1,Centre Mall via Lorne,76878,2_merged_1068300,1049958,
a_54906,0,10746,0,0,University,76868,2_merged_1068300,1049779,
a_54906,0,10746,0,0,University,76868,2_merged_1068300,1049778,
b_55101,0,10799,0,0,City Centre,77639,3_merged_1068303,1062125,
b_55134,0,10842,0,0,Arbor Creek,77539,3_merged_1068303,1066184,
b_55102,0,10799,0,0,City Centre,77639,3_merged_1068303,1062124,
b_55149,0,10803,0,1,City Centre,77398,3_merged_1068303,1062922,
b_55101,0,10799,0,0,City Centre,77639,3_merged_1068303,1062127,
a_54773,0,10730,0,1,City Centre,76769,1_merged_1068297,1047300,
a_55090,0,10766,0,1,City Centre,77107,1_merged_1068297,1055831,
a_55090,0,10766,0,1,City Centre,77107,1_merged_1068297,1055830,
a_55090,0,10766,0,0,Silverwood Heights,77105,1_merged_1068297,1055833,
a_55090,0,10766,0,0,Silverwood Heights,77105,1_merged_1068297,1055832,
a_55090,0,10766,0,0,Silverwood Heights,77105,1_merged_1068297,1055835,
a_55090,0,10766,0,0,Silverwood Heights,77105,1_merged_1068297,1055834,
a_54979,0,10787,0,0,Confederation Terminal,77042,3_merged_1068299,1052289,
a_54980,0,10787,0,0,Confederation Terminal,77042,3_merged_1068299,1052288,
a_54976,0,10787,0,1,Kensington via City Centre,77045,2_merged_1068300,1052287,
